Timestamp,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,HighGamma,Key
88885,77,81,3666,2917,2904,3126,8268,8105,2572,3428,3
89964,77,81,1003129,26894,20311,14153,5626,13547,1127,936,0
91805,77,81,2509770,199864,7055,54455,12754,13729,1965,1023,2
92102,87,69,50046,9325,5291,5852,4964,16714,3124,5474,2
92905,88,75,2570,1985,2242,1645,1045,4035,4334,1426,2
93914,84,75,2892,2928,4022,5369,2002,5678,2614,2886,2
94867,87,80,1982,241,331,577,347,1311,618,1241,2
95866,84,84,4826,3677,2782,2523,746,6397,2304,703,2
96888,77,93,4858,5903,7172,9077,2425,5610,2345,1032,2
97872,70,67,30946,11257,1411,467,3794,3090,2707,1243,2
98906,53,77,6168,4986,1167,9976,2873,2493,4129,1072,2
99830,54,77,2649,1894,261,3362,846,4479,5441,1923,2
100906,61,53,2843,2805,300,634,1136,2089,1028,507,2
101953,51,66,900577,46350,7367,12174,5422,6098,4865,2164,0
102815,51,66,1651443,41823,5435,21847,14552,7548,4459,1211,0
103894,50,63,52099,7185,3245,6147,3671,2078,1437,2259,4
104880,37,74,11104,7271,11363,6427,3134,4341,1836,1224,4
105813,20,96,9885,5045,6673,4868,1859,1491,5182,1088,4
106877,26,100,8910,9053,1293,3723,533,2434,3728,2201,4
107807,34,100,12029,2796,2381,4195,1340,2419,2944,2770,4
108948,43,93,5901,6614,2004,7467,1201,8658,2762,2074,4
109785,66,77,2158,1583,1248,1288,1550,5365,2035,1066,4
110813,70,88,957,2974,2847,8356,2048,4104,2643,1678,4
111791,70,84,5650,6011,1099,6942,2129,3746,2722,1296,4
112761,63,88,2576,6416,1929,6605,2939,3077,3610,666,4
113763,51,88,1895,6094,1099,1758,1368,2802,1660,3789,4
114777,47,78,2699,6426,4185,1841,2337,2291,1114,3179,0
115771,30,67,1028137,176224,52994,1804,15596,12098,4237,2743,0
116833,27,61,228118,5770,3177,1406,3839,1448,606,273,0
117754,14,69,170518,57007,14568,22722,4094,6118,1861,4056,0
118795,27,66,38496,4067,3312,2883,937,9992,3392,1417,0
119751,53,61,36306,3933,1146,420,976,4197,1612,1624,0
120791,57,44,2035,12839,1294,945,3942,3761,1678,1202,0
121770,67,29,12485,12385,991,1806,2217,2999,2066,1404,0
122737,66,34,8207,1933,186,3914,2053,4434,701,1633,0
123739,54,54,6011,3109,5037,3202,1516,2682,1612,1362,0
124769,67,61,2940,3206,999,1072,2131,5871,2802,2344,0
125866,60,83,25966,266549,214196,107628,3132,37385,7509,4963,0
126743,60,83,1164590,160353,6647,3948,1121,6419,1262,2500,0
127703,60,83,975509,2557,1294,4416,723,1897,264,342,0
128838,44,93,8746,3107,600,6649,2206,1519,1059,875,1
129886,48,80,1688,1732,330,2721,4365,1797,1558,1506,1
130729,29,100,5130,3073,3975,2493,1005,1267,1009,1277,1
131706,47,88,6904,4442,1663,2312,2021,4422,5532,1068,1
132687,60,67,2091,5354,917,1042,842,4231,2110,998,1
133681,54,77,3844,5864,181,6898,831,2921,2123,1278,1
134725,67,64,1125,2935,1311,1780,1245,3439,2417,2727,1
135682,57,66,1646,7512,1770,4587,2792,2176,1132,1523,1
136669,54,75,5746,4098,1277,2110,1510,2832,1445,475,1
137689,53,63,22770,15041,1633,3090,1841,3521,1350,1411,1
138741,53,63,942463,49854,1399,19729,4908,4211,1938,2204,0
139653,53,63,816439,23670,5615,5837,2731,1261,589,385,0
140918,50,64,7975,2108,2286,1878,3719,2719,1793,620,3
141667,50,64,9168,9460,3602,4088,4052,2881,2533,968,3
142636,37,77,1619,5527,4194,7480,2455,1590,2634,1113,3
143711,47,94,4558,556,1497,4711,1243,3351,3346,1985,3
144649,38,96,2453,6893,3019,2306,511,1914,1105,1379,3
145731,38,100,2906,1395,2070,3459,2362,1013,2008,840,3
146623,48,90,2206,4408,910,1765,2383,2052,1958,911,3
147655,48,81,3992,2466,838,5410,4667,4137,898,1153,3
148750,57,69,1786,5081,360,1822,2460,3648,2308,1300,3
149602,74,50,8003,6730,1567,1637,1282,8170,3110,3195,3
150602,64,54,47326,12229,4350,7680,9869,2768,3735,2257,3
151675,47,64,594556,56491,44326,49616,8599,10324,5146,3036,0
152601,47,64,1050857,14212,7924,4869,2249,3710,864,633,2
153631,44,69,594,7645,599,3710,1964,3879,4036,1762,2
154569,40,77,9090,1805,1870,1036,3619,2552,2115,761,2
155624,44,84,2951,4146,5599,2278,2060,2330,1610,1110,2
156622,61,61,6343,10851,1764,1693,3015,6666,2072,2956,2
157587,64,63,1845,5699,4373,1794,5781,5240,1632,3790,2
158630,66,67,1934,4217,2661,4602,1114,7218,3831,2888,2
159642,70,64,1394,5185,3696,3209,2054,3848,2779,2763,2
160738,66,74,1930,3930,1532,2073,3830,2504,2817,903,2
161567,64,75,5675,11806,6010,3586,4847,6775,2630,2939,2
162555,56,74,28068,11853,6715,3324,1005,5807,4421,1941,2
163535,60,66,3118,3180,1672,2153,2397,3730,5348,3502,2
164539,56,81,38536,6510,3610,11805,2526,3946,6940,4302,2
165601,56,81,888326,44471,9465,10889,1855,1974,317,1002,0
166502,56,81,1106099,13510,7103,13530,4995,2258,1651,645,0
167544,53,83,64415,12749,6083,4018,1395,6064,2600,1180,4
168518,53,91,10326,4267,7662,3552,3119,4018,2676,2308,4
169493,41,88,6721,10444,1117,3017,2491,2032,2633,3319,4
170502,43,83,3716,5418,3614,4210,1519,2926,3063,973,4
171519,51,87,6520,1293,1324,5040,3054,5282,2015,1496,4
172523,51,77,5247,5251,760,3829,4194,2075,3120,2741,4
173575,60,81,9439,8703,5228,4702,2598,7290,3871,1232,4
174596,63,83,1144,2909,5626,1048,976,3725,2829,1805,4
175524,54,80,5069,4652,3744,733,1606,2512,2926,3264,4
176793,56,90,3690,1651,1591,4744,3091,2131,2784,1325,4
177514,57,91,1818,2782,1958,4636,2954,4555,1720,1856,4
178915,48,81,10562,10885,2040,4104,3416,2140,1922,880,4
180258,41,90,646701,13285,15476,8804,5896,4995,5223,2930,0
180895,26,70,1431455,191911,25346,20877,19177,10307,5557,7580,0
181569,20,63,4802,11502,1002,2854,807,2869,2891,1750,0
182494,34,61,3646,6860,3009,2345,3965,7289,2594,1321,0
183437,35,60,5771,6479,3965,3796,759,1833,2560,1160,0
184452,48,64,19389,10127,2265,3185,1827,3768,2296,3998,0
185532,54,75,1689,4637,3640,3969,2767,5069,3079,1062,0
186435,44,88,2616,5897,2471,9703,2274,3379,1416,1911,0
187431,61,70,5690,2701,820,1651,4304,5121,1947,1539,0
188460,64,64,8282,10500,1457,2669,8680,4898,2821,5036,0
189477,56,60,4616,16668,7561,2408,2956,5005,1850,1498,0
190419,60,44,35252,34850,6949,7322,4132,12944,6245,3794,0
191448,57,53,3003,8935,10362,2955,6792,16163,4384,3832,0
